SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,DaysSinceLast,IS_HOME_GAME,INJURY_SCORE
22020,1610612744,GSW,Golden State Warriors,0022000821,2021-04-12,GSW vs. DEN,1,239,116,39,81,0.481,18,44,0.409,20,22,0.909,4,32,36,23,11,3,16,22,9.0,2020-21,2.0,1,16.9
22020,1610612744,GSW,Golden State Warriors,0022000836,2021-04-14,GSW @ OKC,1,238,147,52,95,0.547,24,47,0.511,19,23,0.826,9,32,41,39,12,6,14,20,38.0,2020-21,2.0,0,-80.78
22020,1610612744,GSW,Golden State Warriors,0022000841,2021-04-15,GSW @ CLE,1,239,119,47,92,0.511,17,46,0.37,8,10,0.8,9,38,47,33,9,5,15,24,18.0,2020-21,1.0,0,10.779999999999998
22020,1610612744,GSW,Golden State Warriors,0022000858,2021-04-17,GSW @ BOS,0,240,114,41,80,0.513,17,40,0.425,15,20,0.75,8,32,40,22,6,2,17,23,-5.0,2020-21,2.0,0,-113.53
22020,1610612744,GSW,Golden State Warriors,0022000870,2021-04-19,GSW @ PHI,1,240,107,34,76,0.447,14,32,0.438,25,32,0.781,6,39,45,15,2,5,16,19,11.0,2020-21,2.0,0,-69.0
22020,1610612744,GSW,Golden State Warriors,0022000885,2021-04-21,GSW @ WAS,0,240,114,40,101,0.396,15,45,0.333,19,21,0.905,10,34,44,22,15,5,17,23,-4.0,2020-21,2.0,0,-4.030000000000001
22020,1610612744,GSW,Golden State Warriors,0022000903,2021-04-23,GSW vs. DEN,1,241,118,45,84,0.536,15,39,0.385,13,18,0.722,7,45,52,40,8,4,14,15,21.0,2020-21,2.0,1,7.75
22020,1610612744,GSW,Golden State Warriors,0022000915,2021-04-25,GSW vs. SAC,1,240,117,46,95,0.484,14,36,0.389,11,15,0.733,17,36,53,30,5,3,16,16,4.0,2020-21,2.0,1,-17.769999999999996
22020,1610612744,GSW,Golden State Warriors,0022000932,2021-04-27,GSW vs. DAL,0,241,103,34,84,0.405,16,43,0.372,19,24,0.792,10,33,43,25,11,5,18,18,-30.0,2020-21,2.0,1,16.200000000000003
22020,1610612744,GSW,Golden State Warriors,0022000946,2021-04-29,GSW @ MIN,0,240,114,42,85,0.494,15,38,0.395,15,21,0.714,4,30,34,28,10,7,10,21,-12.0,2020-21,2.0,0,9.800000000000004
22020,1610612744,GSW,Golden State Warriors,0022000958,2021-05-01,GSW @ HOU,1,239,113,39,84,0.464,18,46,0.391,17,24,0.708,4,46,50,32,10,8,17,18,26.0,2020-21,2.0,0,-48.23
22020,1610612744,GSW,Golden State Warriors,0022000977,2021-05-03,GSW @ NOP,1,239,123,47,88,0.534,17,44,0.386,12,14,0.857,5,33,38,31,9,8,14,28,15.0,2020-21,2.0,0,-37.57999999999999
22020,1610612744,GSW,Golden State Warriors,0022000987,2021-05-04,GSW @ NOP,0,239,103,39,93,0.419,20,53,0.377,5,7,0.714,8,40,48,22,7,9,18,17,-5.0,2020-21,1.0,0,-6.059999999999995
22020,1610612744,GSW,Golden State Warriors,0022001001,2021-05-06,GSW vs. OKC,1,238,118,42,86,0.488,19,47,0.404,15,18,0.833,7,42,49,36,4,1,13,19,21.0,2020-21,2.0,1,-51.31000000000001
22020,1610612744,GSW,Golden State Warriors,0022001017,2021-05-08,GSW vs. OKC,1,240,136,47,81,0.58,27,54,0.5,15,18,0.833,2,44,46,31,5,4,18,19,39.0,2020-21,2.0,1,-66.76000000000002
22020,1610612744,GSW,Golden State Warriors,0022001030,2021-05-10,GSW vs. UTA,1,241,119,41,88,0.466,14,42,0.333,23,25,0.92,9,32,41,26,8,2,10,20,3.0,2020-21,2.0,1,-44.87000000000001
22020,1610612744,GSW,Golden State Warriors,0022001039,2021-05-11,GSW vs. PHX,1,241,122,47,95,0.495,11,40,0.275,17,20,0.85,12,28,40,33,8,1,8,20,6.0,2020-21,1.0,1,11.5
22020,1610612744,GSW,Golden State Warriors,0022001059,2021-05-14,GSW vs. NOP,1,240,125,42,87,0.483,17,39,0.436,24,30,0.8,8,38,46,29,4,4,11,21,3.0,2020-21,3.0,1,-90.06
22020,1610612744,GSW,Golden State Warriors,0022001070,2021-05-16,GSW vs. MEM,1,240,113,41,83,0.494,15,39,0.385,16,18,0.889,12,34,46,26,9,4,19,19,12.0,2020-21,2.0,1,46.67000000000001
52020,1610612744,GSW,Golden State Warriors,0052000121,2021-05-19,GSW @ LAL,0,240,100,37,83,0.446,15,34,0.441,11,15,0.733,9,37,46,19,8,8,20,21,-3.0,2020-21,3.0,0,66.04
52020,1610612744,GSW,Golden State Warriors,0052000211,2021-05-21,GSW vs. MEM,0,265,112,42,94,0.447,12,34,0.353,16,20,0.8,11,37,48,30,7,7,21,23,-5.0,2020-21,2.0,1,47.98
12021,1610612744,GSW,Golden State Warriors,0012100008,2021-10-04,GSW @ POR,1,239,121,42,100,0.42,24,69,0.348,13,17,0.765,10,37,47,32,17,4,12,18,14.0,2021-22,136.0,0,-127.16000000000003
12021,1610612744,GSW,Golden State Warriors,0012100019,2021-10-06,GSW vs. DEN,1,241,118,39,82,0.476,21,46,0.457,19,24,0.792,5,37,42,27,9,3,17,16,2.0,2021-22,2.0,1,-38.56
12021,1610612744,GSW,Golden State Warriors,0012100031,2021-10-08,GSW vs. LAL,1,240,121,44,97,0.454,20,56,0.357,13,18,0.722,9,33,42,30,22,5,15,25,7.0,2021-22,2.0,1,-36.5
12021,1610612744,GSW,Golden State Warriors,0012100047,2021-10-12,GSW @ LAL,1,239,111,42,99,0.424,11,49,0.224,16,22,0.727,9,42,51,29,10,5,12,19,12.0,2021-22,4.0,0,-39.28
12021,1610612744,GSW,Golden State Warriors,0012100066,2021-10-15,GSW vs. POR,1,239,119,45,101,0.446,16,46,0.348,13,18,0.722,17,40,57,31,9,5,22,18,22.0,2021-22,3.0,1,-127.16000000000003
22021,1610612744,GSW,Golden State Warriors,0022100002,2021-10-19,GSW @ LAL,1,240,121,41,93,0.441,14,39,0.359,25,30,0.833,9,41,50,30,9,2,17,18,7.0,2021-22,4.0,0,-24.889999999999986
22021,1610612744,GSW,Golden State Warriors,0022100016,2021-10-21,GSW vs. LAC,1,240,115,43,83,0.518,15,31,0.484,14,22,0.636,10,43,53,27,5,4,21,20,-3.0,2021-22,2.0,1,-47.61999999999999
22021,1610612744,GSW,Golden State Warriors,0022100039,2021-10-24,GSW @ SAC,1,240,119,43,97,0.443,13,37,0.351,20,24,0.833,14,29,43,26,12,3,6,13,12.0,2021-22,3.0,0,-101.03000000000002
22021,1610612744,GSW,Golden State Warriors,0022100051,2021-10-26,GSW @ OKC,1,240,106,39,83,0.47,14,40,0.35,14,18,0.778,7,39,46,30,9,8,15,20,8.0,2021-22,2.0,0,24.950000000000003
22021,1610612744,GSW,Golden State Warriors,0022100070,2021-10-28,GSW vs. MEM,0,266,101,39,90,0.433,14,40,0.35,9,12,0.75,7,41,48,29,8,7,22,17,-3.0,2021-22,2.0,1,29.18
22021,1610612744,GSW,Golden State Warriors,0022100086,2021-10-30,GSW vs. OKC,1,239,103,39,92,0.424,21,54,0.389,4,8,0.5,10,46,56,30,9,8,15,21,21.0,2021-22,2.0,1,-17.169999999999995
22021,1610612744,GSW,Golden State Warriors,0022100117,2021-11-03,GSW vs. CHA,1,240,114,42,86,0.488,18,45,0.4,12,18,0.667,7,46,53,33,14,4,16,17,22.0,2021-22,4.0,1,-23.47999999999999
22021,1610612744,GSW,Golden State Warriors,0022100130,2021-11-05,GSW vs. NOP,1,241,126,47,91,0.516,20,50,0.4,12,14,0.857,9,40,49,36,10,4,11,16,41.0,2021-22,2.0,1,-56.06999999999999
22021,1610612744,GSW,Golden State Warriors,0022100145,2021-11-07,GSW vs. HOU,1,238,120,44,85,0.518,15,46,0.326,17,20,0.85,7,34,41,31,12,3,15,28,13.0,2021-22,2.0,1,-62.48999999999999
22021,1610612744,GSW,Golden State Warriors,0022100152,2021-11-08,GSW vs. ATL,1,241,127,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,13,22,14.0,2021-22,1.0,1,18.800000000000004
22021,1610612744,GSW,Golden State Warriors,0022100169,2021-11-10,GSW vs. MIN,1,240,123,40,85,0.471,11,40,0.275,32,40,0.8,20,33,53,23,14,6,16,21,13.0,2021-22,2.0,1,36.07000000000001
22021,1610612744,GSW,Golden State Warriors,0022100183,2021-11-12,GSW vs. CHI,1,239,119,45,93,0.484,15,46,0.326,14,16,0.875,12,35,47,27,15,3,16,15,26.0,2021-22,2.0,1,-65.16999999999999
22021,1610612744,GSW,Golden State Warriors,0022100194,2021-11-14,GSW @ CHA,0,240,102,38,90,0.422,9,39,0.231,17,25,0.68,11,38,49,31,8,7,15,17,-4.0,2021-22,2.0,0,-56.69999999999999
22021,1610612744,GSW,Golden State Warriors,0022100210,2021-11-16,GSW @ BKN,1,241,117,41,79,0.519,13,40,0.325,22,28,0.786,9,44,53,25,4,8,21,27,18.0,2021-22,2.0,0,-116.98000000000002
22021,1610612744,GSW,Golden State Warriors,0022100224,2021-11-18,GSW @ CLE,1,239,104,41,83,0.494,15,43,0.349,7,8,0.875,5,29,34,36,12,2,11,17,15.0,2021-22,2.0,0,-205.93
22021,1610612744,GSW,Golden State Warriors,0022100231,2021-11-19,GSW @ DET,1,239,105,38,80,0.475,12,30,0.4,17,21,0.81,14,34,48,22,8,4,18,23,3.0,2021-22,1.0,0,52.96000000000001
22021,1610612744,GSW,Golden State Warriors,0022100252,2021-11-21,GSW vs. TOR,1,241,119,39,79,0.494,22,45,0.489,19,24,0.792,8,39,47,31,5,7,16,18,15.0,2021-22,2.0,1,-15.710000000000008
22021,1610612744,GSW,Golden State Warriors,0022100278,2021-11-24,GSW vs. PHI,1,241,116,42,80,0.525,15,38,0.395,17,24,0.708,4,37,41,32,7,5,16,21,20.0,2021-22,3.0,1,-177.84999999999997
22021,1610612744,GSW,Golden State Warriors,0022100290,2021-11-26,GSW vs. POR,1,240,118,47,87,0.54,12,37,0.324,12,16,0.75,11,37,48,31,8,5,15,19,15.0,2021-22,2.0,1,-74.58000000000001
22021,1610612744,GSW,Golden State Warriors,0022100300,2021-11-28,GSW @ LAC,1,243,105,38,86,0.442,17,40,0.425,12,22,0.545,11,32,43,25,19,2,16,27,15.0,2021-22,2.0,0,-63.42999999999999
22021,1610612744,GSW,Golden State Warriors,0022100316,2021-11-30,GSW @ PHX,0,240,96,36,86,0.419,14,40,0.35,10,14,0.714,15,36,51,25,7,5,22,13,-8.0,2021-22,2.0,0,-2.3999999999999986
22021,1610612744,GSW,Golden State Warriors,0022100340,2021-12-03,GSW vs. PHX,1,239,118,45,92,0.489,19,39,0.487,9,12,0.75,11,40,51,30,10,8,17,29,22.0,2021-22,3.0,1,4.710000000000001
22021,1610612744,GSW,Golden State Warriors,0022100346,2021-12-04,GSW vs. SAS,0,240,107,40,90,0.444,13,39,0.333,14,21,0.667,11,34,45,26,6,2,12,18,-5.0,2021-22,1.0,1,-24.619999999999976
22021,1610612744,GSW,Golden State Warriors,0022100361,2021-12-06,GSW vs. ORL,1,242,126,43,87,0.494,20,40,0.5,20,29,0.69,7,36,43,28,15,2,15,19,31.0,2021-22,2.0,1,-6.789999999999999
22021,1610612744,GSW,Golden State Warriors,0022100376,2021-12-08,GSW vs. POR,1,241,104,33,83,0.398,14,46,0.304,24,31,0.774,10,37,47,22,9,3,15,19,10.0,2021-22,2.0,1,-115.18000000000002
22021,1610612744,GSW,Golden State Warriors,0022100396,2021-12-11,GSW @ PHI,0,240,93,34,85,0.4,12,48,0.25,13,18,0.722,10,32,42,21,5,5,13,22,-9.0,2021-22,3.0,0,-73.10999999999999
22021,1610612744,GSW,Golden State Warriors,0022100405,2021-12-13,GSW @ IND,1,240,102,42,84,0.5,8,30,0.267,10,14,0.714,9,38,47,21,6,6,17,25,2.0,2021-22,2.0,0,-163.76
22021,1610612744,GSW,Golden State Warriors,0022100414,2021-12-14,GSW @ NYK,1,240,105,35,77,0.455,15,40,0.375,20,27,0.741,7,42,49,28,3,6,12,22,9.0,2021-22,1.0,0,-76.34000000000002
22021,1610612744,GSW,Golden State Warriors,0022100435,2021-12-17,GSW @ BOS,1,239,111,39,90,0.433,16,46,0.348,17,21,0.81,12,33,45,27,9,8,12,25,4.0,2021-22,3.0,0,-75.01999999999998
22021,1610612744,GSW,Golden State Warriors,0022100443,2021-12-18,GSW @ TOR,0,240,100,37,79,0.468,11,36,0.306,15,21,0.714,11,36,47,26,5,5,20,21,-19.0,2021-22,1.0,0,63.81000000000003
22021,1610612744,GSW,Golden State Warriors,0022100462,2021-12-20,GSW vs. SAC,1,237,113,46,88,0.523,15,37,0.405,6,9,0.667,10,32,42,28,12,9,16,18,15.0,2021-22,2.0,1,-173.34999999999994
22021,1610612744,GSW,Golden State Warriors,0022100485,2021-12-23,GSW vs. MEM,1,239,113,40,82,0.488,19,40,0.475,14,18,0.778,8,31,39,30,9,9,18,19,9.0,2021-22,3.0,1,79.77000000000001
22021,1610612744,GSW,Golden State Warriors,0022100490,2021-12-25,GSW @ PHX,1,239,116,42,85,0.494,14,37,0.378,18,21,0.857,12,30,42,28,11,7,9,22,9.0,2021-22,2.0,0,97.69000000000003
22021,1610612744,GSW,Golden State Warriors,0022100514,2021-12-28,GSW vs. DEN,0,240,86,30,72,0.417,10,32,0.313,16,31,0.516,8,35,43,20,8,2,16,20,-3.0,2021-22,3.0,1,-5.75
22021,1610612744,GSW,Golden State Warriors,0022100544,2022-01-01,GSW @ UTA,1,240,123,46,86,0.535,17,32,0.531,14,21,0.667,7,33,40,39,10,2,15,24,7.0,2021-22,4.0,0,-26.85000000000001
22021,1610612744,GSW,Golden State Warriors,0022100559,2022-01-03,GSW vs. MIA,1,240,115,45,92,0.489,14,38,0.368,11,13,0.846,7,36,43,39,11,6,12,17,7.0,2021-22,2.0,1,-153.2
22021,1610612744,GSW,Golden State Warriors,0022100572,2022-01-05,GSW @ DAL,0,241,82,33,81,0.407,5,28,0.179,11,16,0.688,8,38,46,20,10,5,16,20,-17.0,2021-22,2.0,0,-2.6200000000000045
22021,1610612744,GSW,Golden State Warriors,0022100580,2022-01-06,GSW @ NOP,0,240,96,37,87,0.425,7,33,0.212,15,18,0.833,8,35,43,22,12,6,14,24,-5.0,2021-22,1.0,0,46.25
22021,1610612744,GSW,Golden State Warriors,0022100604,2022-01-09,GSW vs. CLE,1,240,96,39,97,0.402,10,42,0.238,8,10,0.8,22,32,54,24,16,5,14,20,14.0,2021-22,3.0,1,-74.72
22021,1610612744,GSW,Golden State Warriors,0022100614,2022-01-11,GSW @ MEM,0,240,108,35,82,0.427,13,36,0.361,25,29,0.862,4,41,45,25,8,5,16,19,-8.0,2021-22,2.0,0,-13.579999999999998
22021,1610612744,GSW,Golden State Warriors,0022100627,2022-01-13,GSW @ MIL,0,239,99,33,95,0.347,16,48,0.333,17,24,0.708,12,37,49,20,9,2,15,15,-19.0,2021-22,2.0,0,-52.22
22021,1610612744,GSW,Golden State Warriors,0022100637,2022-01-14,GSW @ CHI,1,242,138,53,94,0.564,19,42,0.452,13,17,0.765,9,38,47,39,12,5,7,17,42.0,2021-22,1.0,0,-4.63000000000001
22021,1610612744,GSW,Golden State Warriors,0022100652,2022-01-16,GSW @ MIN,0,241,99,32,82,0.39,13,42,0.31,22,29,0.759,7,40,47,20,6,3,15,17,-20.0,2021-22,2.0,0,104.53
22021,1610612744,GSW,Golden State Warriors,0022100667,2022-01-18,GSW vs. DET,1,241,102,34,83,0.41,14,42,0.333,20,27,0.741,13,41,54,26,12,3,13,25,16.0,2021-22,2.0,1,-65.91
22021,1610612744,GSW,Golden State Warriors,0022100683,2022-01-20,GSW vs. IND,0,264,117,42,94,0.447,9,42,0.214,24,29,0.828,15,38,53,28,11,6,21,28,-4.0,2021-22,2.0,1,-185.04
22021,1610612744,GSW,Golden State Warriors,0022100694,2022-01-21,GSW vs. HOU,1,241,105,39,81,0.481,10,30,0.333,17,22,0.773,7,34,41,25,4,9,17,18,2.0,2021-22,1.0,1,11.009999999999991
22021,1610612744,GSW,Golden State Warriors,0022100708,2022-01-23,GSW vs. UTA,1,239,94,36,83,0.434,13,42,0.31,9,10,0.9,10,30,40,19,8,5,9,19,2.0,2021-22,2.0,1,-80.73
22021,1610612744,GSW,Golden State Warriors,0022100720,2022-01-25,GSW vs. DAL,1,239,130,49,92,0.533,17,43,0.395,15,18,0.833,12,46,58,31,8,2,14,17,38.0,2021-22,2.0,1,-16.54
22021,1610612744,GSW,Golden State Warriors,0022100734,2022-01-27,GSW vs. MIN,1,240,124,44,82,0.537,21,36,0.583,15,21,0.714,10,37,47,31,8,3,18,23,9.0,2021-22,2.0,1,7.609999999999999
22021,1610612744,GSW,Golden State Warriors,0022100750,2022-01-29,GSW vs. BKN,1,240,110,40,98,0.408,14,45,0.311,16,18,0.889,16,39,55,24,8,8,10,23,4.0,2021-22,2.0,1,-94.67999999999999
22021,1610612744,GSW,Golden State Warriors,0022100764,2022-01-31,GSW @ HOU,1,241,122,43,80,0.538,17,40,0.425,19,23,0.826,7,34,41,23,10,8,14,24,14.0,2021-22,2.0,0,43.25999999999999
22021,1610612744,GSW,Golden State Warriors,0022100771,2022-02-01,GSW @ SAS,1,240,124,43,96,0.448,20,46,0.435,18,18,1.0,15,31,46,30,10,3,14,17,4.0,2021-22,1.0,0,106.35000000000001
22021,1610612744,GSW,Golden State Warriors,0022100785,2022-02-03,GSW vs. SAC,1,241,126,47,84,0.56,20,42,0.476,12,16,0.75,9,31,40,27,11,3,15,19,12.0,2021-22,2.0,1,-74.67999999999998
22021,1610612744,GSW,Golden State Warriors,0022100813,2022-02-07,GSW @ OKC,1,239,110,41,82,0.5,15,43,0.349,13,17,0.765,6,34,40,30,12,3,15,19,12.0,2021-22,4.0,0,-86.84
22021,1610612744,GSW,Golden State Warriors,0022100828,2022-02-09,GSW @ UTA,0,241,85,28,78,0.359,16,43,0.372,13,17,0.765,3,32,35,17,8,3,11,19,-26.0,2021-22,2.0,0,-20.730000000000004
22021,1610612744,GSW,Golden State Warriors,0022100837,2022-02-10,GSW vs. NYK,0,240,114,42,91,0.462,15,45,0.333,15,17,0.882,5,33,38,27,4,5,7,24,-2.0,2021-22,1.0,1,0.04999999999998295
22021,1610612744,GSW,Golden State Warriors,0022100854,2022-02-12,GSW vs. LAL,1,240,117,40,90,0.444,12,38,0.316,25,34,0.735,10,40,50,24,4,3,9,24,2.0,2021-22,2.0,1,-6.3700000000000045
22021,1610612744,GSW,Golden State Warriors,0022100866,2022-02-14,GSW @ LAC,0,240,104,39,86,0.453,16,41,0.39,10,13,0.769,7,31,38,23,7,3,14,18,-15.0,2021-22,2.0,0,-43.83
22021,1610612744,GSW,Golden State Warriors,0022100883,2022-02-16,GSW vs. DEN,0,240,116,45,87,0.517,10,34,0.294,16,24,0.667,8,29,37,26,13,5,10,21,-1.0,2021-22,2.0,1,23.160000000000004
22021,1610612744,GSW,Golden State Warriors,0022100894,2022-02-24,GSW @ POR,1,240,132,45,88,0.511,15,41,0.366,27,32,0.844,10,36,46,36,10,7,12,23,37.0,2021-22,8.0,0,-79.75000000000001
22021,1610612744,GSW,Golden State Warriors,0022100917,2022-02-27,GSW vs. DAL,0,239,101,39,91,0.429,11,39,0.282,12,20,0.6,12,32,44,27,15,2,10,23,-6.0,2021-22,3.0,1,19.109999999999985
22021,1610612744,GSW,Golden State Warriors,0022100930,2022-03-01,GSW @ MIN,0,240,114,41,90,0.456,13,45,0.289,19,22,0.864,8,32,40,26,11,3,17,25,-15.0,2021-22,2.0,0,60.47
22021,1610612744,GSW,Golden State Warriors,0022100943,2022-03-03,GSW @ DAL,0,240,113,44,81,0.543,15,30,0.5,10,13,0.769,10,27,37,26,7,5,15,19,-9.0,2021-22,2.0,0,-22.14999999999999
22021,1610612744,GSW,Golden State Warriors,0022100959,2022-03-05,GSW @ LAL,0,240,116,46,92,0.5,15,34,0.441,9,19,0.474,10,31,41,22,11,4,16,20,-8.0,2021-22,2.0,0,34.34
22021,1610612744,GSW,Golden State Warriors,0022100528,2022-03-07,GSW @ DEN,0,239,124,45,88,0.511,17,40,0.425,17,23,0.739,9,32,41,29,5,0,14,30,-7.0,2021-22,2.0,0,116.79
22021,1610612744,GSW,Golden State Warriors,0022100980,2022-03-08,GSW vs. LAC,1,239,112,44,92,0.478,13,34,0.382,11,13,0.846,10,41,51,33,8,6,16,20,15.0,2021-22,1.0,1,-3.2700000000000102
22021,1610612744,GSW,Golden State Warriors,0022100994,2022-03-10,GSW @ DEN,1,239,113,42,88,0.477,14,42,0.333,15,20,0.75,8,28,36,26,9,4,7,25,11.0,2021-22,2.0,0,16.61999999999999
22021,1610612744,GSW,Golden State Warriors,0022101008,2022-03-12,GSW vs. MIL,1,240,122,45,93,0.484,18,45,0.4,14,15,0.933,12,43,55,33,3,7,10,19,13.0,2021-22,2.0,1,38.36
22021,1610612744,GSW,Golden State Warriors,0022101025,2022-03-14,GSW vs. WAS,1,239,126,45,84,0.536,18,45,0.4,18,22,0.818,6,38,44,26,7,4,13,21,14.0,2021-22,2.0,1,51.970000000000006
22021,1610612744,GSW,Golden State Warriors,0022101042,2022-03-16,GSW vs. BOS,0,239,88,32,86,0.372,11,48,0.229,13,16,0.813,7,31,38,19,8,4,8,21,-22.0,2021-22,2.0,1,90.32000000000001
22021,1610612744,GSW,Golden State Warriors,0022101070,2022-03-20,GSW vs. SAS,0,238,108,41,90,0.456,11,33,0.333,15,21,0.714,20,37,57,26,5,1,15,20,-2.0,2021-22,4.0,1,32.140000000000015
22021,1610612744,GSW,Golden State Warriors,0022101080,2022-03-22,GSW @ ORL,0,240,90,34,85,0.4,11,32,0.344,11,16,0.688,12,36,48,21,6,3,18,23,-4.0,2021-22,2.0,0,41.730000000000004
22021,1610612744,GSW,Golden State Warriors,0022101088,2022-03-23,GSW @ MIA,1,240,118,40,77,0.519,15,36,0.417,23,27,0.852,7,38,45,23,5,2,11,24,14.0,2021-22,1.0,0,46.42999999999999
22021,1610612744,GSW,Golden State Warriors,0022101102,2022-03-25,GSW @ ATL,0,239,110,43,90,0.478,14,41,0.341,10,13,0.769,14,33,47,27,4,1,16,22,-11.0,2021-22,2.0,0,28.67
22021,1610612744,GSW,Golden State Warriors,0022101117,2022-03-27,GSW @ WAS,0,242,115,38,89,0.427,8,33,0.242,31,39,0.795,13,33,46,20,8,2,10,24,-8.0,2021-22,2.0,0,-7.389999999999986
22021,1610612744,GSW,Golden State Warriors,0022101129,2022-03-28,GSW @ MEM,0,240,95,33,81,0.407,9,29,0.31,20,26,0.769,7,33,40,18,6,7,15,27,-28.0,2021-22,1.0,0,13.159999999999997
22021,1610612744,GSW,Golden State Warriors,0022101145,2022-03-30,GSW vs. PHX,0,240,103,35,83,0.422,13,38,0.342,20,25,0.8,10,38,48,26,7,4,21,24,-4.0,2021-22,2.0,1,-6.030000000000001
22021,1610612744,GSW,Golden State Warriors,0022101165,2022-04-02,GSW vs. UTA,1,241,111,40,84,0.476,20,48,0.417,11,12,0.917,6,35,41,30,5,6,11,22,4.0,2021-22,3.0,1,47.05
22021,1610612744,GSW,Golden State Warriors,0022101176,2022-04-03,GSW @ SAC,1,239,109,41,79,0.519,16,34,0.471,11,15,0.733,7,40,47,29,8,8,15,28,19.0,2021-22,1.0,0,-7.1699999999999875
22021,1610612744,GSW,Golden State Warriors,0022101202,2022-04-07,GSW vs. LAL,1,239,128,51,97,0.526,16,32,0.5,10,10,1.0,9,36,45,39,10,5,15,26,16.0,2021-22,4.0,1,-97.09000000000002
22021,1610612744,GSW,Golden State Warriors,0022101215,2022-04-09,GSW @ SAS,1,239,100,33,81,0.407,8,32,0.25,26,33,0.788,13,38,51,23,8,1,12,22,6.0,2021-22,2.0,0,-149.88
22021,1610612744,GSW,Golden State Warriors,0022101225,2022-04-10,GSW @ NOP,1,240,128,49,81,0.605,19,33,0.576,11,13,0.846,7,34,41,33,5,2,17,15,21.0,2021-22,1.0,0,-30.060000000000002
42021,1610612744,GSW,Golden State Warriors,0042100161,2022-04-16,GSW vs. DEN,1,241,123,43,82,0.524,16,35,0.457,21,29,0.724,10,31,41,33,5,8,12,22,16.0,2021-22,6.0,1,-13.959999999999999
42021,1610612744,GSW,Golden State Warriors,0042100162,2022-04-18,GSW vs. DEN,1,241,126,46,84,0.548,17,40,0.425,17,24,0.708,6,29,35,27,10,8,9,20,20.0,2021-22,2.0,1,-13.959999999999999
42021,1610612744,GSW,Golden State Warriors,0042100163,2022-04-21,GSW @ DEN,1,239,118,41,74,0.554,18,40,0.45,18,28,0.643,4,26,30,29,7,6,16,25,5.0,2021-22,3.0,0,-13.959999999999999
42021,1610612744,GSW,Golden State Warriors,0042100164,2022-04-24,GSW @ DEN,0,241,121,43,86,0.5,12,34,0.353,23,32,0.719,9,27,36,26,15,3,15,27,-5.0,2021-22,3.0,0,-13.959999999999999
42021,1610612744,GSW,Golden State Warriors,0042100165,2022-04-27,GSW vs. DEN,1,241,102,37,82,0.451,13,31,0.419,15,21,0.714,6,31,37,28,10,6,9,22,4.0,2021-22,3.0,1,-1.5399999999999991
42021,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,1,239,117,45,93,0.484,14,38,0.368,13,20,0.65,16,36,52,31,10,6,18,25,1.0,2021-22,4.0,0,-42.21
42021,1610612744,GSW,Golden State Warriors,0042100232,2022-05-03,GSW @ MEM,0,239,101,40,95,0.421,7,38,0.184,14,18,0.778,14,38,52,27,6,2,18,20,-5.0,2021-22,2.0,0,-42.21
42021,1610612744,GSW,Golden State Warriors,0042100233,2022-05-07,GSW vs. MEM,1,241,142,53,85,0.624,17,32,0.531,19,21,0.905,4,34,38,34,5,4,16,24,30.0,2021-22,4.0,1,27.860000000000007
42021,1610612744,GSW,Golden State Warriors,0042100234,2022-05-09,GSW vs. MEM,1,239,101,36,90,0.4,9,37,0.243,20,22,0.909,10,44,54,25,6,7,16,15,3.0,2021-22,2.0,1,-26.14
42021,1610612744,GSW,Golden State Warriors,0042100235,2022-05-11,GSW @ MEM,0,240,95,36,80,0.45,14,39,0.359,9,13,0.692,4,33,37,22,3,5,22,23,-39.0,2021-22,2.0,0,-26.14
42021,1610612744,GSW,Golden State Warriors,0042100236,2022-05-13,GSW vs. MEM,1,240,110,41,104,0.394,20,53,0.377,8,11,0.727,25,45,70,24,3,10,17,17,14.0,2021-22,2.0,1,-26.14
42021,1610612744,GSW,Golden State Warriors,0042100311,2022-05-18,GSW vs. DAL,1,239,112,46,82,0.561,10,29,0.345,10,16,0.625,7,44,51,24,8,7,15,22,25.0,2021-22,5.0,1,20.330000000000005
42021,1610612744,GSW,Golden State Warriors,0042100312,2022-05-20,GSW vs. DAL,1,240,126,46,82,0.561,14,28,0.5,20,25,0.8,8,35,43,33,4,2,13,26,9.0,2021-22,2.0,1,20.330000000000005
42021,1610612744,GSW,Golden State Warriors,0042100313,2022-05-22,GSW @ DAL,1,240,109,38,81,0.469,11,32,0.344,22,25,0.88,14,33,47,28,5,1,10,23,9.0,2021-22,2.0,0,20.330000000000005
42021,1610612744,GSW,Golden State Warriors,0042100314,2022-05-24,GSW @ DAL,0,242,109,41,84,0.488,10,28,0.357,17,26,0.654,6,36,42,26,5,4,8,18,-10.0,2021-22,2.0,0,20.330000000000005
42021,1610612744,GSW,Golden State Warriors,0042100315,2022-05-26,GSW vs. DAL,1,241,120,45,88,0.511,14,36,0.389,16,16,1.0,14,37,51,36,6,3,10,20,10.0,2021-22,2.0,1,20.330000000000005
